     0.59375E-02     0.60256E+08     0.15057E+11  5.040173     0.27563E+03     0.10525E+11  0.280000
     0.61231E-02     0.63096E+08     0.15298E+11  5.040173     0.27951E+03     0.10700E+11  0.280000
     0.63144E-02     0.66069E+08     0.15544E+11  5.040173     0.28344E+03     0.10879E+11  0.280000
     0.65115E-02     0.69183E+08     0.15796E+11  5.040173     0.28742E+03     0.11062E+11  0.280000
     0.67146E-02     0.72444E+08     0.16054E+11  5.040173     0.29145E+03     0.11249E+11  0.280000
     0.69239E-02     0.75858E+08     0.16318E+11  5.040173     0.29553E+03     0.11440E+11  0.280000
     0.71394E-02     0.79433E+08     0.16588E+11  5.040173     0.29967E+03     0.11636E+11  0.280000
     0.73614E-02     0.83176E+08     0.16864E+11  5.040173     0.30386E+03     0.11835E+11  0.280000
     0.75900E-02     0.87096E+08     0.17146E+11  5.040173     0.30810E+03     0.12039E+11  0.280000
     0.78254E-02     0.91201E+08     0.17434E+11  5.040173     0.31240E+03     0.12248E+11  0.280000
     0.80679E-02     0.95499E+08     0.17728E+11  5.040173     0.31675E+03     0.12461E+11  0.280000
     0.83175E-02     0.10000E+09     0.18029E+11  5.040173     0.32116E+03     0.12678E+11  0.280000
     0.85746E-02     0.10471E+09     0.18336E+11  5.040173     0.32563E+03     0.12900E+11  0.280000
     0.88392E-02     0.10965E+09     0.18650E+11  5.040173     0.33016E+03     0.13128E+11  0.280000
     0.91116E-02     0.11482E+09     0.18971E+11  5.040173     0.33474E+03     0.13361E+11  0.280000
     0.93919E-02     0.12023E+09     0.19301E+11  5.040173     0.33939E+03     0.13600E+11  0.280000
     0.96804E-02     0.12589E+09     0.19639E+11  5.040173     0.34409E+03     0.13845E+11  0.280000
     0.99773E-02     0.13183E+09     0.19985E+11  5.040173     0.34886E+03     0.14096E+11  0.280000
     0.10283E-01     0.13804E+09     0.20340E+11  5.040173     0.35369E+03     0.14353E+11  0.280000
     0.10597E-01     0.14454E+09     0.20703E+11  5.040173     0.35859E+03     0.14616E+11  0.280000
     0.10920E-01     0.15136E+09     0.21076E+11  5.040173     0.36354E+03     0.14886E+11  0.280000
     0.11253E-01     0.15849E+09     0.21458E+11  5.040173     0.36857E+03     0.15163E+11  0.280000
     0.11594E-01     0.16596E+09     0.21850E+11  5.040173     0.37365E+03     0.15447E+11  0.280000
     0.11946E-01     0.17378E+09     0.22251E+11  5.040173     0.37881E+03     0.15738E+11  0.280000
     0.12307E-01     0.18197E+09     0.22662E+11  5.040173     0.38403E+03     0.16036E+11  0.280000
     0.12679E-01     0.19055E+09     0.23083E+11  5.040173     0.38933E+03     0.16342E+11  0.280000
     0.13061E-01     0.19953E+09     0.23514E+11  5.040173     0.39469E+03     0.16656E+11  0.280000
     0.13453E-01     0.20893E+09     0.23956E+11  5.040173     0.40012E+03     0.16977E+11  0.280000
     0.13857E-01     0.21878E+09     0.24408E+11  5.040173     0.40562E+03     0.17307E+11  0.280000
     0.14271E-01     0.22909E+09     0.24872E+11  5.040173     0.41120E+03     0.17646E+11  0.280000
     0.14697E-01     0.23988E+09     0.25347E+11  5.040173     0.41685E+03     0.17993E+11  0.280000
     0.15135E-01     0.25119E+09     0.25835E+11  5.040173     0.42257E+03     0.18350E+11  0.280000
     0.15584E-01     0.26303E+09     0.26335E+11  5.040173     0.42837E+03     0.18717E+11  0.280000
     0.16046E-01     0.27542E+09     0.26850E+11  5.040173     0.43424E+03     0.19094E+11  0.280000
     0.16520E-01     0.28840E+09     0.27381E+11  5.040173     0.44019E+03     0.19483E+11  0.280000
     0.17007E-01     0.30200E+09     0.27927E+11  5.040173     0.44622E+03     0.19884E+11  0.280000
     0.17506E-01     0.31623E+09     0.28489E+11  5.040173     0.45232E+03     0.20296E+11  0.280000
     0.18019E-01     0.33113E+09     0.29066E+11  5.040173     0.45851E+03     0.20720E+11  0.280000
     0.18545E-01     0.34674E+09     0.29660E+11  5.040173     0.46477E+03     0.21156E+11  0.280000
     0.19085E-01     0.36308E+09     0.30269E+11  5.040173     0.47112E+03     0.21605E+11  0.280000
     0.19639E-01     0.38019E+09     0.30894E+11  5.040173     0.47755E+03     0.22066E+11  0.280000
     0.20207E-01     0.39811E+09     0.31536E+11  5.040173     0.48406E+03     0.22541E+11  0.280000
     0.20790E-01     0.41687E+09     0.32194E+11  5.040173     0.49065E+03     0.23029E+11  0.280000
     0.21388E-01     0.43652E+09     0.32870E+11  5.040173     0.49733E+03     0.23532E+11  0.280000
     0.22001E-01     0.45709E+09     0.33565E+11  5.040173     0.50410E+03     0.24051E+11  0.280000
     0.22629E-01     0.47863E+09     0.34281E+11  5.040173     0.51095E+03     0.24587E+11  0.280000
     0.23273E-01     0.50119E+09     0.35019E+11  5.040173     0.51789E+03     0.25140E+11  0.280000
     0.23933E-01     0.52481E+09     0.35780E+11  5.040173     0.52492E+03     0.25710E+11  0.280000
     0.24610E-01     0.54954E+09     0.36565E+11  5.040173     0.53204E+03     0.26299E+11  0.280000
     0.25303E-01     0.57544E+09     0.37375E+11  5.040173     0.53924E+03     0.26908E+11  0.280000
     0.26012E-01     0.60256E+09     0.38211E+11  5.040173     0.54654E+03     0.27537E+11  0.280000
     0.26739E-01     0.63096E+09     0.39074E+11  5.040173     0.55392E+03     0.28187E+11  0.280000
     0.27483E-01     0.66069E+09     0.39963E+11  5.040173     0.56140E+03     0.28857E+11  0.280000
     0.28245E-01     0.69183E+09     0.40878E+11  5.040173     0.56897E+03     0.29548E+11  0.280000
     0.29025E-01     0.72444E+09     0.41819E+11  5.040173     0.57664E+03     0.30261E+11  0.280000
     0.29823E-01     0.75858E+09     0.42787E+11  5.040173     0.58440E+03     0.30996E+11  0.280000
     0.30639E-01     0.79433E+09     0.43782E+11  5.040173     0.59226E+03     0.31755E+11  0.280000
     0.31475E-01     0.83176E+09     0.44807E+11  5.040173     0.60021E+03     0.32539E+11  0.280000
     0.32329E-01     0.87096E+09     0.45862E+11  5.040173     0.60826E+03     0.33348E+11  0.280000
     0.33204E-01     0.91201E+09     0.46950E+11  5.040173     0.61641E+03     0.34183E+11  0.280000
     0.34098E-01     0.95499E+09     0.48072E+11  5.040173     0.62466E+03     0.35048E+11  0.280000
     0.35012E-01     0.10000E+10     0.49230E+11  5.040173     0.63300E+03     0.35942E+11  0.280000
     0.35947E-01     0.10471E+10     0.50425E+11  5.040173     0.64145E+03     0.36866E+11  0.280000
     0.36902E-01     0.10965E+10     0.51658E+11  5.040173     0.65000E+03     0.37820E+11  0.280000
     0.37878E-01     0.11482E+10     0.52929E+11  5.040173     0.65865E+03     0.38806E+11  0.280000
     0.38876E-01     0.12023E+10     0.54239E+11  5.040173     0.66740E+03     0.39825E+11  0.280000
     0.39895E-01     0.12589E+10     0.55591E+11  5.040173     0.67626E+03     0.40879E+11  0.280000
     0.40936E-01     0.13183E+10     0.56986E+11  5.040173     0.68522E+03     0.41969E+11  0.280000
     0.42000E-01     0.13804E+10     0.58425E+11  5.040173     0.69428E+03     0.43097E+11  0.280000
     0.43085E-01     0.14454E+10     0.59911E+11  5.040173     0.70346E+03     0.44263E+11  0.280000
     0.44194E-01     0.15136E+10     0.61446E+11  5.040173     0.71274E+03     0.45471E+11  0.280000
     0.45326E-01     0.15849E+10     0.63030E+11  5.040173     0.72212E+03     0.46722E+11  0.280000
     0.46481E-01     0.16596E+10     0.64666E+11  5.040173     0.73162E+03     0.48015E+11  0.280000
     0.47660E-01     0.17378E+10     0.66350E+11  5.040173     0.74122E+03     0.49352E+11  0.280000
     0.48863E-01     0.18197E+10     0.68085E+11  5.040173     0.75094E+03     0.50732E+11  0.280000
     0.50090E-01     0.19055E+10     0.69873E+11  5.040173     0.76076E+03     0.52160E+11  0.280000
     0.51342E-01     0.19953E+10     0.71716E+11  5.040173     0.77070E+03     0.53637E+11  0.280000
     0.52619E-01     0.20893E+10     0.73619E+11  5.040173     0.78075E+03     0.55166E+11  0.280000
     0.53922E-01     0.21878E+10     0.75584E+11  5.040173     0.79091E+03     0.56749E+11  0.280000
     0.55251E-01     0.22909E+10     0.77616E+11  5.040173     0.80118E+03     0.58390E+11  0.280000
     0.56605E-01     0.23988E+10     0.79718E+11  5.040173     0.81157E+03     0.60092E+11  0.280000
     0.57985E-01     0.25119E+10     0.81894E+11  5.040173     0.82207E+03     0.61857E+11  0.280000
     0.59392E-01     0.26303E+10     0.84146E+11  5.040173     0.83269E+03     0.63686E+11  0.280000
     0.60826E-01     0.27542E+10     0.86469E+11  5.040173     0.84342E+03     0.65577E+11  0.280000
     0.62287E-01     0.28840E+10     0.88863E+11  5.040173     0.85426E+03     0.67532E+11  0.280000
     0.63775E-01     0.30200E+10     0.91331E+11  5.040173     0.86523E+03     0.69555E+11  0.280000
     0.65291E-01     0.31623E+10     0.93877E+11  5.040173     0.87631E+03     0.71647E+11  0.280000
     0.66835E-01     0.33113E+10     0.96503E+11  5.040173     0.88750E+03     0.73813E+11  0.280000
     0.68408E-01     0.34674E+10     0.99213E+11  5.040173     0.89882E+03     0.76055E+11  0.280000
     0.70010E-01     0.36308E+10     0.10201E+12  5.040173     0.91025E+03     0.78377E+11  0.280000
     0.71641E-01     0.38019E+10     0.10490E+12  5.040173     0.92181E+03     0.80782E+11  0.280000
     0.73302E-01     0.39811E+10     0.10789E+12  5.040173     0.93348E+03     0.83275E+11  0.280000
     0.74993E-01     0.41687E+10     0.11098E+12  5.040173     0.94528E+03     0.85859E+11  0.280000
     0.76714E-01     0.43652E+10     0.11417E+12  5.040173     0.95719E+03     0.88535E+11  0.280000
     0.78465E-01     0.45709E+10     0.11746E+12  5.040173     0.96923E+03     0.91307E+11  0.280000
     0.80247E-01     0.47863E+10     0.12086E+12  5.040173     0.98139E+03     0.94179E+11  0.280000
